date,Pfizer,Exxon,Apple,Ford,JPMorgan
9/7/2007,24.25,85.75,18.8243,7.52,43.52
9/6/2007,24.62,87.49,19.2871,7.78,44.21
9/5/2007,24.71,87.22,19.5371,7.77,44.17
9/4/2007,25.08,87.23,20.5943,7.99,45.3
8/31/2007,24.84,85.73,19.7829,7.81,44.52
8/30/2007,24.55,85.4,19.4643,7.67,43.97
8/29/2007,24.67,85.23,19.1543,7.72,44.13
8/28/2007,24.47,83,18.1171,7.51,43.6
8/27/2007,24.76,85.12,18.8929,7.8,44.91
8/24/2007,24.74,85.69,19.3286,7.9,45.95
8/23/2007,24.62,83.75,18.7243,7.75,45.67
8/22/2007,24.65,83.58,18.93,7.85,46
8/21/2007,24.24,83.15,18.2243,7.92,46.2
8/20/2007,24.17,84.53,17.46,8,46.49
8/17/2007,23.94,84.14,17.4371,7.83,47.01
8/16/2007,23.39,80.67,16.7214,7.7,45.47
8/15/2007,23.53,81.69,17.1286,8,43
8/14/2007,23.58,83.13,17.7186,8.07,43.3
8/13/2007,23.89,82.92,18.2557,8.37,43.83
8/10/2007,23.99,84.51,17.8571,8.23,44.25
8/9/2007,24.14,83.6,18.0557,8.38,44.17
8/8/2007,24.61,87.9,19.1443,8.87,46.51
8/7/2007,24.35,85.7,19.29,8.3,45.34
8/6/2007,24.11,83.54,19.3214,8.19,45.11
8/3/2007,23.51,82.08,18.8357,8.06,43.65
8/2/2007,23.85,85.18,19.4986,8.4,44.59
8/1/2007,23.63,85.84,19.2857,8.43,44.38
7/31/2007,23.51,85.13,18.8229,8.51,44.01
7/30/2007,23.76,86.01,20.2043,8.74,44.75
7/27/2007,23.79,85.59,20.55,8.23,44.23
7/26/2007,24.15,88.23,20.8571,8.09,44.08
7/25/2007,24.78,92.79,19.6086,7.97,45.27
7/24/2007,24.89,90.84,19.27,8.26,45.34
7/23/2007,25.03,93.44,20.5286,8.46,47.15
7/20/2007,24.9,91.94,20.5357,8.4,47.56
7/19/2007,24.99,92.29,20,8.63,48.62
7/18/2007,25.13,91.15,19.7314,8.63,48.74
7/17/2007,25.96,89.09,19.8443,8.73,49.92
7/16/2007,26.08,89.7,19.7286,8.86,49.83
7/13/2007,25.91,90.33,19.6757,8.97,50.05
7/12/2007,25.98,89.62,19.1528,8.96,49.53
7/11/2007,25.45,87.29,18.9129,8.9,48.13
7/10/2007,25.58,86.5,18.9071,9.09,47.51
7/9/2007,25.88,87.44,18.6186,9.08,48.79
7/6/2007,25.92,86.46,18.9,9.11,48.97
7/5/2007,25.9,85.16,18.9643,9.15,48.79
7/3/2007,25.81,85.36,18.1671,9.42,49.34
7/2/2007,25.73,84.82,17.3229,9.64,49.15
6/29/2007,25.57,83.88,17.4343,9.42,48.45
6/28/2007,25.63,83.6,17.2229,9.49,48.96
6/27/2007,25.61,83.48,17.4129,9.28,49.24
6/26/2007,25.59,81.82,17.0929,8.96,48.6
6/25/2007,25.4,82.37,17.4771,9.03,48.36
6/22/2007,25.38,82.52,17.5714,9.13,48.72
6/21/2007,25.92,84.3,17.7,8.91,49.84
6/20/2007,25.71,82.82,17.3643,8.86,49.46
6/19/2007,26.21,85.84,17.6657,8.65,50.85
6/18/2007,26.26,86.36,17.87,8.85,50.43
6/15/2007,26.47,85.94,17.2143,8.92,50.56
6/14/2007,26.39,84.77,16.9643,8.66,50.32
6/13/2007,26.35,83.35,16.7857,8.56,50.29
6/12/2007,26.11,82,17.1971,8.32,49.35
6/11/2007,26.37,83.06,17.17,8.4,50.43
6/8/2007,26.52,82.68,17.7843,8.24,50.41
6/7/2007,26.29,81.96,17.7241,8.06,49.82
6/6/2007,26.79,83.62,17.6629,8.26,50.56
6/5/2007,27.28,84.26,17.5243,8.31,51.22
6/4/2007,27.52,84.22,17.3329,8.27,51.57
6/1/2007,27.68,84.22,16.9143,8.35,51.9
5/31/2007,27.49,83.17,17.313,8.34,51.83
5/30/2007,27.41,84,16.9671,8.5,52.06
5/29/2007,27.56,82.62,16.3357,8.4,51.82
5/25/2007,27.53,83.51,16.2314,8.45,51.64
5/24/2007,27.28,82.28,15.8129,8.49,51.59
5/23/2007,27.34,82.99,16.1271,8.76,51.99
5/22/2007,27.37,82.77,16.22,8.68,52.29
5/21/2007,27.42,83.59,15.9971,8.78,52.56
5/18/2007,27.44,83.26,15.7171,8.69,52.54
5/17/2007,27.36,81.8,15.6343,8.76,52.56
5/16/2007,27.32,81.45,15.3343,8.76,52.98
5/15/2007,27.1,81.13,15.36,8.91,52.03
5/14/2007,27.23,81.25,15.6229,8.71,51.83
5/11/2007,27.04,81.23,15.5343,8.37,52.15
5/10/2007,26.8,79.39,15.3343,8.24,52
5/9/2007,27.16,81.42,15.2686,8.35,53.2
5/8/2007,27.35,81.38,15.0086,8.37,52.45
5/7/2007,27.38,80.83,14.8457,8.16,52.73
5/4/2007,27.08,80.55,14.4014,8.22,52.63
5/3/2007,26.87,80.68,14.3429,8.19,52.7
5/2/2007,26.6,79.82,14.3414,8.17,52.55
5/1/2007,26.59,79.66,14.21,8.05,52.26
4/30/2007,26.46,79.38,14.2571,8.04,52.1
4/27/2007,26.61,80.36,14.2743,8.05,52.55
4/26/2007,26.72,80.55,14.12,8.2,52.94
4/25/2007,26.32,79.92,13.6211,7.88,52.82
4/24/2007,26.15,78.6,13.32,7.82,52.16
4/23/2007,26.35,79.2,13.3586,7.83,52.28
4/20/2007,26.97,79.76,12.9957,7.75,52.54
4/19/2007,27.07,77.46,12.8957,7.74,52.09
4/18/2007,26.78,78.2,12.9143,7.82,52.07
4/17/2007,26.9,78.4,12.9071,7.85,50.18
4/16/2007,26.94,78.17,13.0614,8.03,49.97
4/13/2007,26.67,77.41,12.8914,8.02,49.09
4/12/2007,26.46,77.39,13.17,8.09,49.2
4/11/2007,26.04,76.77,13.2271,8.13,49.15
4/10/2007,26,77.57,13.4643,8.19,49.24
4/9/2007,26,76.8,13.3786,8.08,49
4/5/2007,25.84,77.22,13.5257,8.01,48.77
4/4/2007,25.81,77.11,13.4671,8.04,48.56
4/3/2007,25.67,76.8,13.5,8.08,48.56
4/2/2007,25.34,76.16,13.3786,8.09,48.24
3/30/2007,25.26,75.45,13.2729,7.89,48.38
3/29/2007,25.41,76.24,13.3929,7.95,48.5
3/28/2007,25.18,75.56,13.32,7.98,47.99
3/27/2007,25.49,75.71,13.6371,7.85,48.57
3/26/2007,25.67,75.47,13.6929,7.87,48.7
3/23/2007,25.66,75.0242,13.36,7.89,48.52
3/22/2007,25.79,74.36,13.4229,8.08,48.47
3/21/2007,25.85,73.23,13.41,8.01,49.05
3/20/2007,25.54,72,13.0686,7.88,47.75
3/19/2007,25.36,71.1,13.0186,7.82,47.58
3/16/2007,24.99,69.86,12.7986,7.55,47.03
3/15/2007,24.99,70.69,12.7957,7.59,47.7
3/14/2007,24.86,71.02,12.8571,7.51,47.3
3/13/2007,24.94,69.91,12.6286,7.64,46.7
3/12/2007,25.38,70.87,12.8386,7.82,48.84
3/9/2007,25.41,71.12,12.5671,7.93,48.82
3/8/2007,25.41,71.85,12.5714,7.93,48.74
3/7/2007,25.27,71.64,12.5314,7.62,48.36
3/6/2007,25.19,71,12.5986,7.64,48.52
3/5/2007,24.7,69.98,12.3314,7.58,47.54
3/2/2007,24.79,70.01,12.2014,7.59,48.19
3/1/2007,25.04,70.99,12.4371,7.77,49.2
2/28/2007,24.96,71.68,12.0871,7.91,49.39
2/27/2007,25.14,71.83,11.99,7.78,49.22
2/26/2007,25.84,75.4,12.6643,8.26,50.81
2/23/2007,25.62,75.22,12.7243,8.3,51.03
2/22/2007,25.87,75.08,12.7871,8.35,51.64
2/21/2007,26.07,74.78,12.7429,8.47,51.65
2/20/2007,26.3,74.87,12.2714,8.65,51.63
2/16/2007,26.3,75.29,12.1186,8.53,51.25
2/15/2007,26.53,75.34,12.1729,8.6,51.21
2/14/2007,26.58,75.6,12.1857,8.51,51.42
2/13/2007,26.39,75.45,12.1,8.45,50.95
2/12/2007,26.22,74.6,12.1257,8.65,50.44
2/9/2007,26.38,75.22,11.8957,8.73,50.42
2/8/2007,26.44,75.46,12.3114,8.55,50.93
2/7/2007,26.52,74.79,12.3071,8.56,51.21
2/6/2007,26.83,75.46,12.0214,8.54,51
2/5/2007,26.88,75.67,11.9914,8.33,50.96
2/2/2007,26.8,75.54,12.1071,8.23,50.93
2/1/2007,26.62,75.08,12.1057,8.29,51.21
1/31/2007,26.24,74.1,12.2471,8.13,50.93
1/30/2007,26.1,74.39,12.2214,8.2,50.18
1/29/2007,26.06,73.2,12.2771,8.37,49.47
1/26/2007,26.29,73.61,12.1971,8.42,49.7
1/25/2007,26.36,73.52,12.3214,8.22,50.21
1/24/2007,26.82,74.9,12.3857,8.2,50.36
1/23/2007,26.37,74.49,12.2429,8.3,49.83
1/22/2007,26.95,72.9,12.3986,8.41,49.66
1/19/2007,27.22,73.53,12.6429,8.3,48.76
1/18/2007,27.17,71.96,12.7243,8.18,48.15
1/17/2007,26.89,72.46,13.5643,8.04,48.43
1/16/2007,26.77,71.63,13.8714,7.94,48.39
1/12/2007,26.64,72.66,13.5171,7.89,47.99
1/11/2007,26.46,70.98,13.6857,7.77,48.31
1/10/2007,26.2,70.99,13.8571,7.73,48.1
1/9/2007,26.17,72.09,13.2243,7.79,47.75
1/8/2007,26.16,72.65,12.21,7.73,47.95
1/5/2007,26.3,73.24,12.15,7.62,47.79
1/4/2007,26.38,72.72,12.2371,7.7,48.19
1/3/2007,26.29,74.11,11.9714,7.51,48.07
