"DATE","AKNA","ALNA","ARNA","AZNA","CANA","CONA","CTNA","DCNA","DENA","FLNA","GANA","HINA","IANA","IDNA","ILNA","INNA","KSNA","KYNA","LANA","MANA","MDNA","MENA","MINA","MNNA","MONA","MSNA","MTNA","NCNA","NDNA","NENA","NHNA","NJNA","NMNA","NVNA","NYNA","OHNA","OKNA","ORNA","PANA","RINA","SCNA","SDNA","TNNA","TXNA","UTNA","VANA","VTNA","WANA","WINA","WVNA","WYNA"
"2012-02-01",333.6,1878.1,1177.5,2442.5,14614.8,2288.9,1638.8,730.6,417.6,7332.5,3926.7,600.3,1502.1,617.4,5724.3,2891.4,1354.7,1804.7,1918.8,3297.6,2568,598.6,4011.1,2713.9,2678.9,1100.5,436.7,3965.4,419.6,963.5,631.1,3885.2,801.1,1135.2,8770.2,5183.3,1603.1,1632,5725.9,465.2,1853.2,411.8,2700.3,10738,1231.5,3724.2,303.8,2891.7,2763.3,775.2,289.5
"2012-03-01",334.5,1883.9,1179.9,2451.2,14658.2,2296.1,1641.4,732.4,418.5,7351.4,3936.8,600.1,1507.2,617.8,5742.7,2896.6,1357.5,1808.9,1921.2,3306.9,2575.6,598.3,4023.4,2723.3,2685.2,1103.1,437.3,3972.6,422.9,967,633,3895.5,803.1,1137.1,8786.9,5202.3,1607.2,1633.4,5747.9,466,1858.5,413,2709.5,10779.9,1235.6,3732.1,304.7,2901.2,2778.4,776,289.6
"2012-04-01",334.2,1885,1177.8,2451.2,14672.8,2300.7,1633.2,729,418.1,7375.1,3942.7,606.4,1507.1,617.6,5739,2893,1353.5,1808,1930.7,3297,2566.5,598.8,4035,2735.2,2677.4,1101.5,439,3974.6,426.4,967.7,632.5,3876.9,801.8,1138.5,8777.5,5195.1,1610.5,1633.7,5731.4,464.3,1858.1,414.7,2709.6,10807.2,1244.5,3728.1,303.2,2907.1,2783.3,774.6,290.7
"2012-05-01",335,1883.2,1177.6,2450.5,14708.6,2304.3,1633.1,732.4,418.9,7376.6,3948.4,604.9,1506.6,620,5737.6,2896.8,1356.6,1810.7,1933.4,3298.1,2565.3,599.4,4025.6,2723,2680.9,1100.9,440.5,3981.8,428,968.1,632.2,3883,802.1,1141.8,8789.9,5200.3,1612.9,1636.9,5728.1,464.9,1859.4,414.1,2712.6,10835.2,1249.7,3723.5,305.3,2913.4,2785.1,783.6,289.2
"2012-06-01",334.5,1885.2,1177.3,2463.7,14758.4,2309.2,1634.6,733.9,418,7390.7,3953.5,605.1,1507.1,620.6,5746.9,2900.7,1358.2,1811,1930.4,3311.4,2569.1,598.4,4025.3,2723.6,2685.3,1100.7,440,3977.5,430.6,969.5,634,3892.7,804.5,1144.6,8785.8,5213,1614.5,1635.9,5718.3,464.6,1864.3,415.3,2718.2,10864.8,1253.1,3726.2,304.1,2918,2783.3,768.5,288.1
"2012-07-01",333.9,1882.5,1173.6,2460.5,14778.8,2315.1,1635.4,733.3,419.4,7397.5,3948.3,606.4,1508.2,622.2,5745.6,2889.3,1355.1,1813.7,1925,3311.3,2571.5,598.1,4038,2719.5,2681.7,1102.5,440.5,3979.5,432.8,969.6,634.4,3884.7,803.5,1144.2,8776.1,5201.7,1612.5,1641.1,5715.9,464.1,1864.2,414,2715,10879.6,1251,3722.2,305.2,2921.7,2776.9,768.1,287.6
"2012-08-01",333.8,1885.8,1174.9,2469.7,14803.3,2317.9,1635.1,732.7,419.5,7408,3953,610.9,1512.8,623.3,5760.5,2910.5,1358.7,1809.6,1924.9,3315.8,2573.1,598,4037.7,2729.7,2683.4,1103.7,441.3,3988.7,433.1,969.8,635.6,3891.8,802.4,1147.2,8796.3,5202.8,1614.7,1642.8,5720.2,465.9,1867.3,414,2717.3,10922.3,1255.3,3733.9,305.3,2925.5,2779.8,767.5,288.5
"2012-09-01",334.7,1888.6,1173.9,2476.3,14823.3,2324.3,1638.5,737.6,420.3,7423.4,3956.3,609.2,1511.4,625.8,5769.4,2912.7,1357.2,1813.2,1925.7,3322.6,2580.2,597.8,4043.5,2743.2,2686.7,1103,443.1,3995,434.1,971,637.2,3898.4,804.9,1149.9,8816.2,5203.8,1617.2,1643.1,5727.2,467.3,1868.2,414.9,2721.6,10955.3,1258.2,3743.4,305.5,2929.3,2785.2,772.2,288.2
"2012-10-01",339.3,1890.5,1174.3,2478.5,14863.9,2334.1,1641.1,740.8,421.4,7448.5,3971.5,610.5,1513,628.1,5763.6,2913,1361.3,1813.3,1928.8,3322.5,2581.7,598.2,4047.3,2743.7,2691.5,1103.4,442.5,4004.1,434.1,971.7,636.2,3900.3,811,1153.4,8829.8,5216.6,1623.8,1647.4,5728,466.1,1871.8,415,2725.9,10980,1261.7,3754.8,304.2,2938.9,2788.1,772.4,288.1
"2012-11-01",336.6,1892.8,1174.3,2484.6,14900,2338.7,1642.7,741.8,422.3,7459.4,3980.7,612.9,1515,629.5,5778.6,2912.1,1361.3,1815.1,1934.6,3328,2580.5,597.7,4054.8,2749,2696,1103.6,443.1,4013.9,432.5,973.1,636.7,3886.3,810.7,1155.4,8803.4,5217.8,1625.8,1648.4,5729.2,465.9,1878.8,415.7,2729.1,11009.3,1267.4,3755.6,304.6,2942.8,2796.8,770.8,288.3
"2012-12-01",336.1,1891.2,1178.3,2487.1,14924.4,2342.7,1644.5,742.3,423.3,7469.4,3984.6,613,1516.7,630.3,5778.5,2914.4,1362.5,1817.4,1935.6,3329.9,2586.1,597.5,4061.3,2750.9,2697.2,1105.4,444.2,4017.6,435.3,975,636.3,3906.2,809.2,1154.1,8844,5222.1,1631,1650.3,5729.1,468,1879.1,416.2,2732.3,11037.4,1268.9,3760.7,305.4,2946.6,2793.9,771.6,288.9
"2013-01-01",335.3,1891.8,1177.5,2492.7,14965.1,2348.2,1644.7,742.6,422.8,7485,3997,608.6,1517.3,632.8,5781.1,2916.4,1363.9,1820,1938,3338.8,2590.8,599.5,4080.2,2761.4,2699.2,1105.9,446.3,4025.9,437.1,974.5,636.9,3919.9,810.5,1158.6,8852.9,5229,1625.4,1654,5729.8,469.3,1881,416.1,2734.6,11041.9,1273,3762.4,305.6,2956,2783.7,773.1,289
"2013-02-01",336,1897,1178.2,2497.5,15004.2,2357.2,1643.1,743.7,424.9,7507.3,4007.7,615.9,1520.8,634.5,5793.6,2932.8,1367,1822.8,1947,3347,2596.2,599.6,4092,2770.6,2706.4,1109.7,447.8,4036.2,439.6,975,638.3,3929.2,810.8,1161,8870.7,5244.4,1627.2,1659.4,5742.1,469.1,1884.3,416.8,2743.4,11097.6,1277.1,3768.8,305.8,2962.8,2804.4,774.1,288.8
"2013-03-01",336.2,1900.2,1177.8,2502.4,15035.5,2363,1647.7,743.8,425.8,7521.2,4009.8,615.9,1519.8,635,5793.2,2929.1,1364.6,1824.6,1946.8,3353.1,2596.6,599.6,4097.8,2772.3,2703.8,1110,447.8,4040.1,440.9,975,637.3,3934.7,809.4,1163.7,8889.1,5244.4,1630.6,1661.3,5748.5,470.5,1885.1,416.7,2743.6,11127,1280.5,3770.7,306.5,2965.1,2805.1,772.8,289.2
"2013-04-01",336.4,1900.5,1177.1,2509.8,15076.9,2366,1649.8,746.5,426.6,7534.6,4013.8,617.8,1517.4,634.5,5779.4,2926.5,1368.8,1823.7,1950.2,3359,2592.4,600.5,4090.2,2764.8,2703.5,1108.7,448.7,4041,438.9,975.8,638.3,3921.8,812.7,1166.9,8914.2,5253,1630.7,1666.5,5734.5,468.9,1889.1,415.1,2751.2,11144.1,1284.8,3763.4,307.3,2971.4,2793.3,772.4,289.5
"2013-05-01",334.9,1901.7,1175.3,2515.2,15106.9,2372,1649.1,746.8,426.7,7549.4,4013.8,618.1,1524,636.5,5792.3,2919.8,1366.7,1824.7,1950.7,3364.3,2593.1,601.6,4098.7,2770.9,2704.7,1109.2,448.5,4043.5,442.4,978.1,638.6,3923.2,812.9,1169.6,8910.4,5266.7,1634.1,1670.7,5739.6,469.6,1892,417.2,2754.4,11161.8,1286,3758.1,305.6,2978.8,2803.9,772.2,289.7
"2013-06-01",336.5,1903.9,1173.8,2519.9,15126.5,2379.5,1653.8,745.9,427.3,7572.7,4021.2,618.4,1527,637.4,5798.3,2929.7,1368,1825.6,1955,3370.6,2593.9,602.2,4102.6,2773.7,2708,1110.2,448,4043.2,444.5,978.9,639.3,3932.1,809.5,1176,8917.6,5267.6,1635.9,1672.8,5731.5,472.3,1898.9,417.4,2757.2,11191.7,1286.8,3757,306.9,2981.1,2809.2,771,290.5
"2013-07-01",335.8,1904.4,1175.9,2523.1,15156.2,2385.7,1655.9,748.8,428.7,7590.3,4028.2,621.1,1534,637.1,5801.8,2921.8,1372,1830.7,1954,3365.4,2595.9,603.2,4101.3,2761.2,2708.2,1110,446.4,4051.7,445,980.8,638.2,3934.2,809.2,1176.6,8926.4,5265.6,1637.8,1674.8,5735,471.9,1904.2,416.9,2758.3,11217.1,1292.7,3758.7,305.3,2984.8,2809.9,770.9,289
"2013-08-01",336.9,1904.8,1174.5,2526.7,15210.3,2393.1,1653.5,749.2,430.5,7610.5,4035.7,616.9,1538.6,638.1,5817.1,2950.5,1374.1,1834.7,1958.4,3373.6,2596.5,602.6,4116.8,2774.6,2711.5,1110.6,448.3,4060.7,446.1,983,639.8,3944.3,811.6,1180.5,8934.3,5274,1639.8,1677.7,5743.1,472.6,1906.6,417.4,2762.3,11244,1294.2,3761,307.2,2993,2814.5,770.9,289.5
"2013-09-01",336.7,1904.4,1175.5,2533.3,15225.1,2397.5,1650,753.9,431,7626,4045.2,621.6,1536,637.8,5816.9,2941.5,1379.3,1837.2,1961.4,3374.9,2598.1,603.3,4126.6,2790.3,2716.2,1113.6,448.9,4071.9,448.7,984.1,639,3941.4,810.9,1179.2,8967.8,5277.4,1642.5,1683.1,5743.2,473.1,1911.5,418.4,2766.3,11278.3,1294.6,3763,306.4,3000.3,2820.3,769.5,288.7
"2013-10-01",336.4,1905.3,1176.9,2537,15267,2402.9,1650.5,750.6,432.1,7643.3,4057.3,623.2,1533.2,644.1,5815.7,2947.3,1377.6,1835.9,1963.1,3381.2,2598.8,604.3,4135,2793.3,2720.7,1114.2,450.5,4079.8,448.8,985.2,641.8,3942.3,811.2,1181.9,8982.1,5282.2,1640.7,1686,5745.1,474.4,1915.8,419.6,2775.5,11292.9,1301.3,3759.5,307.7,3005.9,2819.5,769.8,289.5
"2013-11-01",336.2,1907.4,1177.7,2544.9,15319.4,2408.9,1653.1,754.4,434.2,7664.9,4063.5,620.2,1536.3,644.2,5827.4,2963.2,1381.1,1839.8,1967,3385.2,2605.7,602.3,4137.7,2793.4,2721.3,1115.8,450.9,4086.6,450.4,987.5,642.7,3949.7,811.8,1187.9,9001.2,5295.3,1642.4,1691.4,5749,474.5,1920,420.5,2785,11324.1,1305.5,3767.5,307.7,3012.3,2823.5,771.5,289.3
"2013-12-01",337.1,1911.4,1174.6,2546,15345.9,2413.6,1648.9,753.7,432.5,7682.4,4073.8,624.8,1537.4,645.3,5834.8,2964.6,1382,1841.6,1960.7,3391.3,2601.6,602.4,4137.1,2796.5,2719.4,1117.2,451.6,4094.8,449.4,987.8,643.6,3945.1,813,1188.8,8999.8,5298.8,1640.2,1694.5,5747.5,473,1923.7,420.7,2787.8,11335,1308.6,3762.9,308.2,3019.7,2826.8,770,289.7
"2014-01-01",337.1,1909.9,1178.4,2547.4,15385,2423.5,1653.2,747.4,434.6,7701.5,4084.2,623.3,1536.9,648.7,5837.2,2944.8,1380.3,1842.1,1963.7,3390.4,2605.5,601.8,4142.7,2796.1,2717.4,1120.2,451.8,4090.9,451.5,989.5,643.8,3947.5,813.7,1193.1,8994,5299,1643.9,1700.9,5756.2,474.3,1928.1,422.2,2789.3,11368.2,1310.5,3766.6,308.7,3033,2832.8,767.8,290.6
"2014-02-01",336.7,1908.6,1179.2,2550,15420.8,2429.2,1652.1,748.6,434.2,7720.7,4082.1,623.3,1539.2,650.7,5840.3,2960.5,1384.1,1841,1967.8,3404.8,2603.9,603,4162,2798.4,2725.2,1116.5,452.6,4082.2,453.7,990.7,645,3941.2,813.6,1198.7,9020.1,5306,1646.1,1701.4,5753.3,476,1925.8,422.2,2793.7,11405.7,1313.1,3760.5,308.2,3036.4,2834.8,767,290.7
"2014-03-01",336.7,1912.3,1182.3,2551.1,15456.2,2436.4,1655.4,750,435.2,7740,4105.8,624.5,1540.8,652.1,5850.2,2964.7,1387,1845.6,1972.4,3410,2606.6,603.7,4161.5,2797.3,2723.2,1116.8,451.4,4106.3,455.2,990.5,644.6,3944.8,813.1,1203.5,9036.7,5313.7,1648.1,1707.4,5764.4,475.8,1936.2,422,2803,11432.5,1315,3768.1,309,3041.2,2837.1,767.8,291
"2014-04-01",338.6,1917.3,1183.5,2560.6,15497.9,2447.5,1660,750.4,436,7772,4117.5,627.8,1545.1,653.6,5862.9,2971.7,1388.3,1852.7,1974.9,3419.9,2613.4,603.6,4161.4,2807.4,2734.8,1118.3,452.9,4122.6,456.8,992,645.3,3965.6,815.9,1207.5,9062,5323.7,1649.5,1712.1,5777.1,477.3,1943.6,422.8,2809.6,11481.5,1319,3782.8,308.1,3043.7,2841.3,770.2,292.6
"2014-05-01",338.3,1918.4,1185.2,2557.3,15530.8,2454.8,1660.3,751.8,437.7,7792.6,4128.1,626.4,1545.7,652.3,5872.8,2979.2,1390,1853.3,1981.4,3425.2,2618.2,604.4,4170.4,2810.9,2735.1,1118.5,452.1,4132,458.7,991.5,644,3970.1,818.7,1212.4,9081.8,5337.7,1651.1,1715.4,5785.3,478.6,1947,422.6,2813.2,11517,1321.7,3788.4,309.1,3046.4,2845.1,779,293.6
"2014-06-01",337.2,1921.4,1186.2,2569.9,15558,2461.7,1660.9,752,438.1,7807.8,4136,625.8,1547.7,654.1,5879.8,2986,1390.3,1853.4,1983.3,3427.8,2620.5,606.9,4191.4,2817.4,2734.9,1118.9,453.7,4136.2,461.4,991.4,647.3,3967.8,816.8,1214,9096.8,5342.2,1654.4,1719.7,5788.2,478.8,1949.5,423.7,2814,11542.9,1323.8,3786.5,310.2,3054.4,2852.3,760.6,294.2
"2014-07-01",337.7,1922.8,1186.6,2572.1,15566,2467.6,1662,751.4,438.6,7832.1,4153.3,626.8,1546.7,654.5,5878.9,2975.5,1393.1,1864.1,1987.8,3437.1,2615.3,605.8,4190,2821.9,2739.4,1121.2,453.8,4143.2,464.5,992.4,647.8,3972,819.8,1215.8,9108,5337.3,1658.8,1722.5,5788.2,479.6,1950.6,424.1,2822.6,11569.8,1325.8,3783,310.3,3071,2855.3,763,293.5
"2014-08-01",337.1,1926.2,1188,2573.3,15636.4,2477.6,1663.5,751.7,438.8,7854.5,4165.2,627.4,1550.5,655.1,5890.8,2987.8,1394.3,1864.1,1991.2,3431.6,2623.8,606.2,4189.5,2824.9,2743.7,1120.5,453.9,4148.8,464.7,993.2,641.4,3973.2,821.6,1222.5,9122.8,5354.8,1660.7,1725.2,5798.4,480,1954,424.5,2830,11600.4,1331.8,3786.3,311.1,3078,2864.5,765.5,293.5
"2014-09-01",336.5,1930,1190.9,2578.3,15676.2,2483.4,1663.8,759.9,440,7879.2,4173.5,629.8,1552.1,654.5,5891.1,2981.7,1394.2,1865.3,1994.7,3450.3,2628.4,606.1,4187.6,2822.1,2743.3,1121.3,453.9,4155,465.4,994.1,648.6,3973.9,821.3,1226.2,9132.2,5359.8,1662.2,1731.1,5800.9,480.7,1959.8,424.8,2835.3,11636.1,1335.9,3790.8,309.8,3086.9,2861.3,769.6,293.8
"2014-10-01",338.8,1932.2,1192.8,2590,15720.8,2491,1666,758.9,440.4,7908.1,4181.9,629.4,1551.4,657.2,5909.2,2991.7,1396.3,1867.6,1998.1,3459.1,2633.2,605.7,4195.7,2823.5,2752.6,1125.6,453.7,4170,467.6,994.7,649,3980.3,823.8,1232.4,9146.6,5375,1667,1735.7,5808.2,480.3,1967.7,425.2,2840.4,11684.6,1341.3,3791.2,309.4,3086.3,2862.6,772.3,294.8
"2014-11-01",338.1,1933.9,1195.6,2594.9,15769.8,2497.1,1668,759.9,444.1,7933.3,4196.1,632.1,1553.6,659.5,5915.1,3003.9,1397,1870.2,2000,3470.4,2638.3,606.1,4207.3,2830.6,2756.6,1126.8,453.5,4181.8,467.9,995,649.4,3984.9,825.6,1235.9,9164.3,5383.7,1669.3,1742.7,5815.7,481.4,1975.5,424.9,2849.3,11722.5,1345.4,3796.7,310.9,3096.7,2872.1,773,293.5
"2014-12-01",339.1,1937.2,1199.9,2599.6,15791.1,2506.4,1668.4,760.8,444.6,7953.6,4211.4,629.1,1554.8,660.6,5922.8,3010.5,1399.1,1874.1,2001.2,3474.3,2640.3,607.9,4217.9,2833.3,2760.1,1129,455.1,4190.8,467.9,998.8,650.9,3991.3,825.6,1238.5,9171.8,5394.9,1673.7,1748.1,5823.7,482.8,1979.5,426.2,2855,11755.4,1349.2,3798.1,310.3,3109.3,2871,771.7,294.5
"2015-01-01",340.4,1936.2,1198.9,2605.7,15827.7,2514.7,1671.1,764.6,444.9,7979.8,4210.9,632.4,1558.3,664.3,5918.1,3016.5,1396.3,1877.2,1998.2,3464,2640.4,608.7,4220.1,2837.5,2774.7,1127.2,459,4193.9,466.3,999.3,652.6,3987.9,825,1241.6,9186.2,5394.7,1675.5,1754,5817.5,483.8,1981.9,426.4,2858.3,11775.1,1357.6,3815.4,312.3,3115.2,2876.9,772,294.8
"2015-02-01",339.9,1938.4,1201.1,2611.1,15858.4,2521.8,1669.6,764.3,445.3,7998.5,4226.1,633.4,1558.6,665,5928.1,3021.8,1401.3,1876.5,1997.2,3462.8,2644.7,607.5,4222.1,2842.3,2779.8,1128.8,459.8,4208.5,463.8,1000.9,651.3,3988.7,826.2,1246.5,9193.3,5399,1675.7,1762,5822.9,480.8,1988.4,426.7,2861.5,11793.5,1362.3,3817.8,311.2,3123.4,2880.8,769.7,294.2
"2015-03-01",340,1936.1,1197.9,2612.4,15900.1,2523.3,1670.6,764.6,446.2,8014.5,4229.1,634.4,1560.1,667.8,5929.1,3019.6,1398.8,1871.4,1991.3,3476,2641.2,608.6,4223.5,2845.5,2774.6,1125.9,461.3,4204.4,461,1002.1,653.8,3991.3,826,1247.7,9202.1,5399.1,1670.1,1764.7,5810.7,482.1,1987.2,427.9,2859,11774,1366,3813.2,311.7,3132,2883.2,766.2,293.6
"2015-04-01",340.2,1939.5,1199.9,2615.8,15931.3,2526.1,1669.7,765.6,443.4,8029.4,4230.5,633.9,1560.8,669,5944.6,3023.8,1396.1,1870,1990.8,3477.5,2648.9,609.8,4226.2,2851.6,2779.1,1129.1,460.7,4215.9,457.5,1002.1,654.8,4002.5,825.9,1250.2,9209.8,5405.9,1665.7,1766.6,5822.7,484,1987.3,428,2869.2,11780.3,1367.1,3823.7,311.2,3136.8,2881.6,766.1,292.5
"2015-05-01",341.4,1945.9,1204.1,2616.7,15966.8,2531.3,1674.2,767,447.3,8058.3,4245.9,634.6,1559.9,670.6,5958.4,3028.6,1398.7,1881.4,1993.8,3492.5,2658.8,610.2,4238.5,2858.3,2785.3,1132.4,460.9,4229.6,454.9,1002.9,656.6,4018.1,826.2,1253.4,9242.2,5415.9,1666.9,1770.6,5831.8,485.6,1996.4,428.2,2877.9,11801.9,1371.5,3834.5,312,3145.3,2883.6,766.4,290.8
"2015-06-01",339.1,1946.4,1206,2624.8,15998.6,2537.2,1675.5,766.9,448.1,8080,4264.4,636.2,1559.9,672.2,5962.3,3030.4,1400.5,1882.9,1993,3496.2,2655.9,611.1,4238.9,2859.5,2787.4,1131.6,461.2,4240.1,453.2,1004.6,656.8,4021.6,824.2,1254.4,9260.6,5415.4,1667,1776.7,5830.7,484.8,1998.8,428,2885.8,11816.2,1375.5,3838.3,312,3155.2,2884.6,763.9,289.4
"2015-07-01",339.3,1948.9,1209.4,2636,16114.4,2541.8,1672.8,766.9,450.3,8109.1,4270.2,636.7,1561,673.7,5970.7,3043,1400.2,1884.6,1991.5,3506.5,2661.3,612.2,4240.6,2860.9,2795.1,1134.9,460.8,4246.5,452.7,1006.5,658.7,4025.9,822.9,1258.2,9283.8,5427.5,1667.7,1778.9,5833.1,485.9,2007.2,427.4,2897.5,11848.5,1382.6,3857.1,312.5,3155.5,2887.7,761.9,290
"2015-08-01",338.1,1952.5,1212.7,2644.8,16156.3,2546.2,1672.2,765.7,449.1,8132.6,4283.2,640.6,1559.4,673.5,5968.6,3043.2,1401.2,1885.3,1989.6,3508.3,2665.5,611.3,4248.8,2862.7,2794.8,1135.5,461,4252.4,450,1007.9,658.5,4028.6,826.4,1264.1,9283.4,5425.1,1666.8,1783.8,5843.7,485,2010.3,427.7,2901.9,11862.8,1383.6,3860.7,311.7,3163,2889.6,760,289.2
"2015-09-01",338.5,1951.1,1214.2,2649.8,16169.9,2552.2,1672.2,767.1,449.6,8151.7,4284.7,637.3,1558.2,675.3,5972.9,3041,1401.7,1890.6,1986.4,3500.9,2664.4,610.3,4246.9,2859.2,2794.7,1136,461.4,4254.7,447.8,1007.8,657.4,4031.6,825.5,1265.3,9278.1,5424.5,1665.5,1785.5,5843.7,484.9,2015.3,428.2,2908.8,11878,1388,3864.2,311.5,3168.1,2887.2,760.3,289.1
"2015-10-01",339.3,1951.4,1219.6,2664.7,16197.3,2562.7,1673.2,768,452.7,8181.4,4313.2,640.2,1565.9,680.6,5993.1,3047.5,1402,1895.9,1982.2,3505.3,2677.5,609.7,4266.3,2861,2787.6,1140.9,460.8,4259.7,449.3,1012.4,659.7,4051.4,826.2,1271,9281.9,5446.1,1668.3,1795.1,5862,485.8,2021,428.5,2917.9,11893.8,1390.7,3881.4,313.6,3173.4,2906.6,761.2,289
"2015-11-01",338.1,1957.5,1220.2,2677.7,16226.4,2564.9,1678.5,768.4,454.4,8201.1,4324.2,640.5,1570.1,683.9,5982.5,3050,1398.7,1901.9,1981.7,3512.5,2680,609.6,4275.5,2867.8,2785.1,1142.1,461,4271.4,447.6,1013.8,660.2,4060.4,828.2,1267.6,9293.8,5456.6,1667,1802.4,5856.4,487.2,2025.5,429.8,2927.4,11915.5,1393.8,3896.2,314.6,3188.1,2903.1,761,288
"2015-12-01",339.2,1957.5,1227,2681.6,16274.1,2578.6,1680,768.1,456,8211.5,4330.1,642,1573.9,687.4,5974.2,3059.7,1401.7,1908.4,1980,3515.4,2683.3,610.9,4288.6,2875.7,2783.3,1144.7,461.1,4275,444.7,1013.9,661.1,4072.8,828,1267.7,9298.4,5475.4,1663.1,1803.7,5868.1,488.5,2035.2,431.2,2941.2,11931.1,1398.1,3902.1,313.5,3195.3,2904.1,761.5,286.6
"2016-01-01",339.2,1955.1,1222.9,2683.1,16270.1,2582.3,1681.2,775.2,457.5,8235.8,4330.2,644.3,1580.6,689.2,5975.7,3065.4,1397.8,1904.9,1983.2,3516.6,2684.1,614.6,4307.4,2870.7,2789.1,1140.1,462.4,4296.1,445.5,1016.3,660.9,4057.1,826.5,1273.5,9298.5,5465.3,1667.6,1812,5855.1,487.9,2028.7,431.5,2952.4,11962.3,1399.3,3901.5,316.3,3209.3,2911.3,759.3,285.9
"2016-02-01",339.6,1958.8,1227.8,2688.9,16316.8,2588.8,1685.3,775,456.6,8245.8,4346.5,648.6,1573.8,691,5994.3,3067.5,1396.3,1904.6,1978.2,3530.5,2684.3,613,4315.3,2879.4,2799.8,1144.5,464.3,4296.2,441.2,1013.9,665.1,4051.9,826.5,1276.7,9320.3,5475.5,1669.8,1819.4,5876.4,488.2,2028.6,432.3,2951.5,11971,1407.3,3916.3,315.9,3222.7,2922.9,758.6,285.3
"2016-03-01",338.4,1959,1224.4,2691.9,16321.9,2595.8,1686.3,773.8,458.6,8252.8,4360.7,651.4,1576.5,691.7,6006.7,3062.1,1399.2,1908.9,1977.1,3537.1,2704.6,614.6,4324.9,2876.2,2801.2,1147.1,464.6,4310.5,440,1017.3,664.9,4073.9,827.6,1282.7,9332.9,5491.4,1666,1823.2,5894.6,490.6,2039.6,432.3,2951.7,11961.6,1411.7,3919.1,316.5,3230.5,2936.2,761.8,284.4
"2016-04-01",337.5,1966.4,1225,2697,16391.9,2593,1689.5,777.9,460.2,8287.7,4370.3,647.2,1582.1,694.4,6007.3,3074.9,1395.4,1903.9,1979.9,3552.3,2704.9,612.2,4331.1,2890.5,2815.3,1144.1,466.4,4309.3,439,1017.1,665.1,4072.9,829.7,1282.3,9347,5477.6,1664.8,1828.9,5881.2,488.7,2039.9,432.3,2952.2,11973.5,1415.5,3908.5,317.2,3237.4,2925.8,761.2,282.1
"2016-05-01",339,1962.7,1226.5,2690.4,16419.4,2593.7,1685.5,781.2,457.9,8314.7,4376.2,647.3,1576,690.2,6005.8,3066,1398.6,1903.6,1975.6,3547.1,2704.7,611.7,4310.7,2882.1,2804.9,1141.9,463.8,4309.8,439.2,1015.6,662.9,4070.3,830.9,1281.3,9337.5,5484.6,1663.5,1831.4,5873.4,486.7,2045.9,434.6,2941.4,11980.1,1415.8,3904,317.3,3246.4,2927.1,768.8,282.5
"2016-06-01",339.7,1963,1228.1,2700.1,16452.6,2602,1691.3,775.2,461.7,8331.2,4384.1,651.2,1581.3,692.5,6002.3,3059.4,1401.3,1904.7,1979.1,3564.7,2711.6,614.1,4330.2,2891.8,2814.5,1139,462.3,4328.6,438.6,1016.4,667.1,4086.4,832,1285.4,9360.6,5494.9,1664.4,1833.3,5883.2,489.5,2050.6,436.6,2951.3,11997.9,1418.1,3911.7,315.7,3247.3,2926,762.6,281
"2016-07-01",340,1965.9,1226,2704.5,16471.2,2613.7,1690.5,773,460.7,8367.9,4379.7,650.3,1585.7,695.4,6016.9,3071.8,1395.5,1903.4,1978.5,3570.5,2711.6,617.8,4341,2902.9,2817.7,1144.8,461.3,4341.3,443.9,1017.8,667.1,4078.6,830.6,1296.5,9397,5505.4,1659.7,1838.3,5900.4,491.5,2055.1,436.7,2958.6,12032,1425.8,3920.1,318.5,3249.2,2933.6,760.2,280.3
"2016-08-01",338.3,1974,1229.5,2702.7,16519.6,2621.7,1690.2,779.2,460.3,8405,4385.3,653,1588.7,694.8,6008.9,3068.9,1396.4,1904.9,1969.9,3574.1,2707.2,614.7,4326.4,2903.4,2819.1,1143.7,460,4327.6,442.8,1013.5,671.3,4082.3,826.6,1301.1,9386.1,5501,1660.2,1844.7,5900.5,491.1,2063.1,438,2965.3,12046.5,1423.7,3931.9,318.2,3248.6,2933.7,761.1,279.6
"2016-09-01",337.2,1968,1230.8,2708.4,16555.6,2620.8,1683.6,782.8,461.6,8429,4403.6,654.2,1588.4,695.7,6020.4,3075.9,1395.8,1914.4,1968.1,3582.2,2711.5,613.1,4341.7,2905.6,2829.2,1140.6,462.2,4338.7,441.5,1017.9,671.2,4087.2,823.4,1298.8,9388.1,5499.4,1655.9,1849,5902.2,490.7,2070.9,438.9,2981.1,12087.6,1429.1,3943.8,317.5,3272.5,2924.6,761.8,279
"2016-10-01",334.8,1973.6,1231,2714.4,16590,2632.7,1677.8,783.2,459.7,8435.4,4413,654.2,1584.8,696.5,6023.8,3076.4,1397.6,1913.6,1974.7,3576.8,2710.1,609.1,4365.3,2894.7,2840.3,1140.6,464.4,4344.2,441.3,1017.6,672.9,4077.9,822.2,1299.1,9393.9,5497.3,1657.3,1852.9,5892,492.3,2058.3,439.3,2985.8,12105.4,1432.9,3947.3,316.4,3282,2935.4,761.5,279.2
"2016-11-01",334.8,1976.9,1230.5,2708.6,16602.9,2631.4,1679.7,783.5,459.9,8463.6,4427.5,655.9,1580.2,701.2,6019.3,3090.9,1392.9,1918.6,1973.5,3583.8,2712.5,611.9,4366,2907.4,2844.1,1140.8,466.8,4353.4,441.5,1023.5,675,4083.3,829.1,1302.6,9403.2,5506.9,1654.5,1858.1,5901.3,493.1,2071.8,440.3,2982.9,12140.5,1434.7,3937.6,315.2,3286,2936.5,772,278.7
